0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
-1,-0.8096,0.37744,-0.96285,0.46946000000000004,-0.9565,0.99687,-0.97245,0.99756,-0.99985,-0.6,0.96495,0.96595,0.5278,-0.2,-0.66667,-0.061473,-0.79883,-0.53846,-0.56552,-0.99079,-1.0,-1
-1,-0.9716799999999999,-0.31895999999999997,-0.28588,0.64728,-0.74237,0.8421799999999999,-0.94781,0.9622,-0.97591,-0.6,-1.0,-1.0,-0.8583799999999999,-1.0,-1.0,-0.10015,0.19376,0.33333,-0.78155,-0.99875,-1.0,-1
-1,-0.98269,0.50779,-0.8201200000000001,-0.4059,-0.30214,0.70954,0.52056,0.25869000000000003,-0.67742,-0.6,-1.0,-1.0,-0.023867,-1.0,-0.66667,-0.09487999999999999,0.31290999999999997,-1.0,-0.88746,-0.99974,-1.0,-1
1,-0.93863,-0.03524,-0.77061,-0.07399299999999999,-0.6776300000000001,0.9189200000000001,-0.74627,0.92506,-0.9803700000000001,-0.6,0.65976,0.55795,-0.35008,-0.6,-1.0,-0.15077000000000002,-0.5414100000000001,-1.0,-0.76783,-0.9985299999999999,-1.0,1
-1,-0.97482,0.030680000000000002,-0.4595,0.88381,-0.91306,0.9454,-0.99225,0.99398,-0.9962,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.14406,-0.31018,-1.0,-0.8518899999999999,-0.9995299999999999,-1.0,1
-1,-0.95594,0.30963,-0.8282799999999999,0.5846600000000001,-0.8597,0.9604,-0.9363100000000001,0.9786600000000001,-0.9937799999999999,-0.6,0.95034,0.69323,-0.77509,-0.2,-1.0,-0.19813,-0.54838,-1.0,-0.74247,-0.99805,-1.0,-1
-1,-0.9323299999999999,0.56308,-0.95957,0.54747,-0.94253,0.9938100000000001,-0.95536,0.99425,-0.9994,-0.6,0.8476799999999999,0.8142699999999999,-0.33319,-0.2,-0.66667,0.76553,-0.19,-1.0,-0.6015,-0.99298,-1.0,-1
1,-0.93548,0.68979,-0.9814700000000001,0.54262,-0.9624299999999999,0.99726,-0.95875,0.99649,-0.99977,-0.6,0.8364799999999999,0.8484,-0.75566,-0.6,0.0,0.065373,-0.6539699999999999,-1.0,-0.51262,-0.9867100000000001,-1.0,-1
-1,-0.9779700000000001,0.1529,-0.65268,0.16475,-0.53627,0.78425,-0.65277,0.8104,-0.90784,-0.6,-1.0,-1.0,-0.63355,-1.0,-1.0,-0.22671999999999998,-0.13448,-0.5,-0.8096800000000001,-0.99913,-1.0,-1
-1,-0.97482,-0.11225,-0.28578000000000003,0.09737799999999999,-0.21622,0.42923,-0.51683,0.58731,-0.6858,-0.6,-1.0,-1.0,-0.45103000000000004,-1.0,-1.0,-0.34371,-0.32227,-0.5,-0.8326399999999999,-0.9993700000000001,-1.0,-1
1,-0.8819799999999999,0.39447,-0.95804,0.72395,-0.9733,0.99774,-0.99106,0.9989100000000001,-0.9999299999999999,-0.6,0.8979799999999999,0.83849,-0.84464,-0.2,-0.66667,0.35449,-0.54213,-1.0,-0.5733600000000001,-0.99131,-1.0,-1
1,-0.71832,0.045031,-0.9509200000000001,0.0086398,-0.9304600000000001,0.9957600000000001,-0.9456899999999999,0.99605,-0.9997799999999999,-0.6,0.9106299999999999,0.8135,-0.33193,-0.6,-0.66667,-0.022653,-0.8457,-1.0,-0.57697,-0.99154,-1.0,-1
-1,-0.6428,0.61392,-0.99266,0.84567,-0.9949600000000001,0.99966,-0.99871,0.99969,-1.0,-0.6,0.9451200000000001,0.83226,-0.9000299999999999,0.6,0.33333,0.34781999999999996,-0.8602,-0.52941,-0.33639,-0.96301,-1.0,-1
-1,-0.90559,-0.17495,-0.7579,0.13474,-0.75852,0.94353,-0.86541,0.96291,-0.991,-0.6,0.9237799999999999,0.90466,0.16882,-0.6,-1.0,-0.23681999999999997,-0.62378,-1.0,-0.7692100000000001,-0.99856,-1.0,-1
-1,-0.9465,0.8309200000000001,-0.99213,0.69685,-0.9798899999999999,0.9987299999999999,-0.97362,0.9981,-0.9999100000000001,-0.6,0.6399,0.8469200000000001,-0.10467,-1.0,-0.66667,-0.16305,-0.5718300000000001,-1.0,-0.52895,-0.9881,-1.0,-1
-1,-0.9764,0.086009,-0.544,0.32127,-0.54168,0.74061,-0.74143,0.82809,-0.8983200000000001,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.30567,-0.47042,-1.0,-0.76798,-0.99854,-1.0,1
-1,-0.86782,0.084286,-0.88533,0.8965799999999999,-0.9817600000000001,0.99731,-0.99834,0.99945,-0.9999600000000001,-0.6,0.9900399999999999,-1.0,-0.8998299999999999,0.2,-1.0,-0.1369,-0.70414,-0.6,-0.62015,-0.9939399999999999,-1.0,-1
-1,-0.9653799999999999,0.09958099999999999,-0.64059,-0.21466999999999997,-0.34354,0.70257,-0.32683,0.64247,-0.83068,-0.6,-1.0,-1.0,-0.8199,-0.6,-1.0,-0.12297000000000001,-0.10618,0.0,-0.8398700000000001,-0.9994299999999999,-1.0,-1
1,-0.97482,-0.12644,-0.4812,-0.80497,0.12465999999999999,0.41231999999999996,0.37064,0.16101,-0.54168,-0.6,-1.0,-1.0,-0.99951,-1.0,-1.0,0.62483,0.68543,0.33333,-0.85908,-0.9995799999999999,-1.0,-1
-1,-0.9685299999999999,-0.27013000000000004,-0.35794000000000004,0.11894,-0.39783,0.655,-0.68289,0.78678,-0.87235,-0.6,0.8563,-1.0,-0.86884,-0.6,-1.0,0.24608000000000002,-0.38445,-1.0,-0.8115100000000001,-0.99915,-1.0,1
-1,-0.9118799999999999,0.46531999999999996,-0.94419,0.6608,-0.95124,0.9940899999999999,-0.9768100000000001,0.99651,-0.9996,-0.6,0.9701700000000001,0.9214700000000001,-0.89549,-0.2,-1.0,-0.13462000000000002,-0.56912,-0.55556,-0.5770000000000001,-0.99154,-1.0,-1
1,-0.96696,0.40942,-0.8789299999999999,-0.33741,-0.6289600000000001,0.9134200000000001,-0.36077,0.82585,-0.9575899999999999,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,0.46831000000000006,-0.39158000000000004,-1.0,-0.75216,-0.99825,-1.0,-1
-1,-0.9685299999999999,0.25597,-0.7373,0.26664,-0.649,0.85929,-0.73747,0.87635,-0.94824,-0.6,0.69889,-1.0,-0.6574800000000001,-0.6,-1.0,-0.20876,-0.48508999999999997,0.0,-0.8237200000000001,-0.99928,-1.0,-1
-1,-0.98269,0.51077,-0.8433799999999999,0.66608,-0.85462,0.94709,-0.92517,0.9677399999999999,-0.98779,-0.6,0.8686200000000001,-1.0,-0.63555,-1.0,-1.0,-0.067717,-0.17182999999999998,0.0,-0.8533299999999999,-0.99954,-1.0,-1
-1,-0.93706,0.32119000000000003,-0.87879,0.9694299999999999,-0.99219,0.99841,-0.99974,0.99966,-0.9999899999999999,-0.6,0.83645,-1.0,-0.8962399999999999,-0.6,-1.0,-0.1891,-0.5081600000000001,-0.71429,-0.75639,-0.9983299999999999,-1.0,-1
-1,-0.88356,0.52935,-0.96886,0.1435,-0.9225700000000001,0.9939899999999999,-0.8939799999999999,0.9904200000000001,-0.9992700000000001,-0.6,0.74605,0.9464799999999999,-0.3836,-0.2,-0.66667,-0.26122,-0.74388,-0.33333,-0.67975,-0.9963700000000001,-1.0,-1
-1,-0.9653799999999999,0.31725,-0.80389,0.14816,-0.66806,0.89169,-0.6854100000000001,0.8794700000000001,-0.95896,-0.6,-1.0,0.68665,-0.11394000000000001,-1.0,-0.66667,0.21975,-0.22501,-1.0,-0.79566,-0.99895,-1.0,-1
-1,-0.9622299999999999,-0.27381,-0.37383,-0.016988,-0.3239,0.6232300000000001,-0.59001,0.7319399999999999,-0.8438700000000001,-0.6,0.65932,-1.0,-0.9342,-0.6,-1.0,-0.24281,-0.22601,-1.0,-0.81819,-0.9992200000000001,-1.0,1
1,-0.98269,-0.71911,0.44916000000000006,-0.33438,0.51973,-0.45195,-0.10367,-0.0035686,0.0024259,-0.6,-1.0,-1.0,-0.81688,-1.0,-1.0,0.63136,0.53251,0.33333,-0.8553799999999999,-0.99955,-1.0,-1
1,-0.8583799999999999,0.01103,-0.8904299999999999,0.28665,-0.8923200000000001,0.98634,-0.9411799999999999,0.9910700000000001,-0.9988600000000001,-0.2,0.91435,0.87554,-0.77323,-0.6,-1.0,-0.028520999999999998,-0.70687,-0.77778,-0.62679,-0.99426,-1.0,-1
1,-0.9811200000000001,0.26974000000000004,-0.74853,0.066139,-0.56425,0.8296,-0.57652,0.80577,-0.92066,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.17923,-0.029336,-0.5,-0.7972,-0.99897,-1.0,-1
-1,-0.9764,0.21204,-0.6614300000000001,0.29038,-0.5871,0.79866,-0.71785,0.83845,-0.9177,-0.6,0.74853,-1.0,-0.72078,-1.0,-0.66667,-0.27647,-0.45061999999999997,-1.0,-0.83042,-0.99934,-1.0,-1
-1,-0.9764,0.34275,-0.7682399999999999,0.44693999999999995,-0.73558,0.89415,-0.8313799999999999,0.9205899999999999,-0.96683,-0.6,0.75748,-1.0,-0.8851700000000001,-1.0,-1.0,0.37451,-0.0074838000000000005,-0.5,-0.79228,-0.9989100000000001,-1.0,-1
-1,-0.98741,0.7971,-0.9651,0.88594,-0.9725600000000001,0.99454,-0.98841,0.9970399999999999,-0.99945,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,0.15896,0.53642,-0.33333,-0.43777,-0.9788,-1.0,-1
1,-0.9811200000000001,0.91917,-0.9964799999999999,-0.10297,-0.9347799999999999,0.99644,-0.30601,0.96009,-0.9978600000000001,-0.6,-1.0,-1.0,-0.20346,-1.0,-1.0,-0.021494,0.51908,-0.33333,-0.8237,-0.99928,-1.0,-1
-1,-0.94178,0.66788,-0.9716,0.66985,-0.96086,0.9960399999999999,-0.97093,0.9964299999999999,-0.99966,-0.6,0.7320800000000001,0.8105399999999999,-0.5210899999999999,-0.2,-1.0,0.2243,-0.43418,-1.0,-0.5444,-0.9893,-1.0,-1
-1,-0.97325,-0.30608,-0.13707,0.1222,-0.21624000000000002,0.41305,-0.60006,0.64871,-0.725,-0.6,0.89851,-1.0,-0.88826,-0.6,-1.0,0.06315499999999999,-0.13448,-1.0,-0.82973,-0.99934,-1.0,1
1,-0.83949,0.45843,-0.97341,-0.026344,-0.93155,0.9959899999999999,-0.9022899999999999,0.9934299999999999,-0.9996299999999999,-0.6,0.8342299999999999,0.77809,-0.48417,-0.2,-0.33333,-0.18504,-0.74867,-0.33333,-0.5785899999999999,-0.99164,-1.0,-1
-1,-0.9622299999999999,0.39566,-0.8478,0.53409,-0.84055,0.9543799999999999,-0.90707,0.96857,-0.99067,-0.6,0.9565100000000001,0.7095899999999999,-0.92575,-0.2,-1.0,-0.14042000000000002,-0.33081,-1.0,-0.7502,-0.99821,-1.0,-1
-1,-0.97482,0.41286000000000006,-0.80982,0.50244,-0.78137,0.91958,-0.8596600000000001,0.93922,-0.9767,-0.6,0.8871,-1.0,-0.6341,-0.6,-0.66667,0.06790299999999999,-0.1296,-1.0,-0.75537,-0.99831,-1.0,-1
-1,-0.9764,-0.37017,0.06005800000000001,-0.57557,0.64661,-0.44466000000000006,0.43925,-0.47822,0.35596,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.21319000000000002,-0.28586999999999996,-1.0,-0.82245,-0.9992700000000001,-1.0,-1
1,-0.77655,0.28159,-0.9652,0.34612,-0.95662,0.9974299999999999,-0.9706,0.9978600000000001,-0.99989,-0.6,0.8972700000000001,0.91055,-0.7157,0.2,-0.66667,-0.20359000000000002,-0.8347899999999999,-0.5,-0.51803,-0.98718,-1.0,-1
-1,-0.97325,0.4422,-0.83644,0.60333,-0.8420200000000001,0.94739,-0.91515,0.96659,-0.98844,-0.6,0.94881,-1.0,-0.8965700000000001,-0.2,-1.0,0.025023,-0.26152,-0.6,-0.76886,-0.99855,-1.0,-1
-1,-0.9402,0.59153,-0.95678,0.84214,-0.9766,0.99705,-0.99349,0.9988100000000001,-0.9998799999999999,-0.6,0.9158299999999999,-1.0,-0.72008,-0.6,-1.0,-0.25716999999999995,-0.65887,-1.0,-0.68506,-0.99655,-1.0,-1
-1,-0.96696,0.33692,-0.80097,0.7633,-0.9035799999999999,0.9672299999999999,-0.97415,0.98941,-0.9963200000000001,-0.6,0.8699100000000001,-1.0,-0.89671,-1.0,-1.0,-0.2195,-0.4313,-1.0,-0.73528,-0.9979,-1.0,-1
-1,-0.9685299999999999,0.26319000000000004,-0.74995,0.49187,-0.76623,0.90999,-0.87798,0.9446200000000001,-0.97778,-0.6,0.8260799999999999,-1.0,-0.89386,-0.6,-1.0,-0.22560999999999998,-0.30406,-0.6,-0.79656,-0.99897,-1.0,-1
-1,-0.99213,0.0085255,0.09665800000000001,0.3792,-0.07242,-0.16405,-0.55911,0.35118,-0.14849,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.1772,0.51908,0.0,-0.8519899999999999,-0.9995299999999999,-1.0,-1
1,-0.63178,0.8237700000000001,-0.99777,0.9904299999999999,-0.9988,0.99975,-0.9999899999999999,0.9997299999999999,-1.0,-0.6,0.92135,-1.0,-0.8811,-0.6,-1.0,-0.27523000000000003,-0.92794,-0.9333299999999999,-0.37986,-0.97059,-0.63413,-1
-1,-0.9527899999999999,0.31429,-0.8521200000000001,0.54697,-0.86718,0.96746,-0.9337700000000001,0.9807299999999999,-0.99513,-0.6,0.8308700000000001,0.89994,-0.7843399999999999,-0.6,-0.33333,-0.2932,-0.38845999999999997,-0.71429,-0.7299399999999999,-0.9977799999999999,-1.0,-1
-1,-0.9701,0.35754,-0.8279700000000001,0.29136999999999996,-0.74247,0.92165,-0.78455,0.92295,-0.97556,-0.6,0.8524799999999999,-1.0,-0.63571,-1.0,-0.66667,-0.25793,-0.22601,-0.2,-0.7891699999999999,-0.99887,-1.0,-1
1,-0.9008700000000001,0.85278,-0.997,0.49528,-0.98592,0.99944,-0.9652299999999999,0.99885,-0.99998,-0.6,-1.0,0.85746,-0.26739,-1.0,-0.66667,0.87446,-0.58114,-0.71429,-0.45746000000000003,-0.98115,-1.0,-1
-1,-0.8867,0.2631,-0.9208799999999999,0.72637,-0.9595,0.99495,-0.9887100000000001,0.9981200000000001,-0.9998,-0.6,0.94826,-1.0,-0.8855700000000001,0.2,-1.0,-0.07698300000000001,-0.7427199999999999,-1.0,-0.58596,-0.9920899999999999,-1.0,1
1,-0.9606600000000001,0.0022299,-0.6917800000000001,0.12132000000000001,-0.63252,0.8712700000000001,-0.75442,0.89895,-0.9630700000000001,-0.6,0.67169,-1.0,-0.8546,-1.0,-1.0,-0.18686,-0.13924,-0.6,-0.7722600000000001,-0.99861,-1.0,-1
-1,-0.97325,-0.49093000000000003,0.13074000000000002,-0.9489700000000001,0.9978899999999999,-0.71811,0.98569,-1.0,0.79815,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.33153,-0.17182999999999998,-1.0,-0.87708,-0.99969,-1.0,1
-1,-0.9716799999999999,0.017904,-0.5018600000000001,0.65112,-0.7609899999999999,0.86275,-0.93581,0.9564600000000001,-0.97396,-0.6,0.9279799999999999,-1.0,-0.8992700000000001,-0.6,-1.0,-0.088576,0.12837,-0.5,-0.78378,-0.99879,-1.0,-1
-1,-0.9716799999999999,0.99755,-0.9998299999999999,0.3173,-0.9994200000000001,0.99965,-0.7580399999999999,0.9999399999999999,-0.99997,-0.6,-1.0,0.69587,-0.032541,-1.0,-0.66667,0.31079,-0.1296,-1.0,-0.74311,-0.9980700000000001,-1.0,-1
-1,-0.94965,0.7947,-0.98651,0.22794,-0.9306399999999999,0.9945799999999999,-0.80238,0.98251,-0.99864,-0.6,-1.0,0.95062,-0.038244,-1.0,-0.33333,-0.067307,-0.424,-0.66667,-0.7068,-0.9971899999999999,-1.0,-1
1,0.7215,0.77972,-0.9995200000000001,0.91084,-0.99877,0.99975,-0.99985,0.9997299999999999,-1.0,0.2,0.9520299999999999,0.90285,-0.83219,-0.2,-0.66667,1.0,-0.98874,-1.0,0.60048,-0.13351,-0.45366000000000006,-1
-1,-0.9244700000000001,0.53484,-0.95085,0.77105,-0.96649,0.9958600000000001,-0.98785,0.99803,-0.99979,-0.6,0.9335,0.7969,-0.89848,-0.2,-1.0,-0.076592,-0.5369,-0.8,-0.62293,-0.9940700000000001,-1.0,-1
1,-0.8756799999999999,0.20742,-0.93209,-0.13505999999999999,-0.8686,0.9870700000000001,-0.85772,0.98367,-0.9983700000000001,-0.6,0.83634,0.8628299999999999,-0.42355,-1.0,-0.66667,0.034996,-0.63058,-0.77778,-0.60301,-0.99306,-1.0,-1
-1,-0.9606600000000001,0.50671,-0.91309,0.20835,-0.81024,0.9618899999999999,-0.76888,0.94552,-0.9886299999999999,-0.6,-1.0,0.9215399999999999,0.08729400000000001,-1.0,-0.66667,-0.14778,-0.48089,-1.0,-0.75979,-0.99839,-1.0,-1
1,-0.87569,0.54828,-0.97906,0.60233,-0.97444,0.99846,-0.98344,0.9987299999999999,-0.99995,-0.6,0.83006,0.84683,-0.6832,0.2,-0.66667,0.44837,-0.67893,-0.81818,-0.42862,-0.9776299999999999,-1.0,-1
1,-0.97325,0.20016,-0.75702,0.37153,-0.74126,0.9108299999999999,-0.8459,0.9374899999999999,-0.97756,-0.6,0.6027100000000001,0.5001800000000001,-0.34026,-0.6,-0.66667,0.2876,-0.12675999999999998,-0.5,-0.7569100000000001,-0.99834,-1.0,-1
-1,-0.9087299999999999,-0.036916000000000004,-0.7885,0.9515299999999999,-0.98625,0.99684,-0.9993700000000001,0.99955,-0.9999600000000001,-0.6,0.97526,-1.0,-0.9002700000000001,0.2,-1.0,-0.26766999999999996,-0.6349899999999999,0.14286,-0.69658,-0.9969,-1.0,-1
-1,-0.93076,0.66218,-0.9738,-0.29856,-0.86372,0.9877600000000001,-0.6016199999999999,0.95896,-0.9962200000000001,-0.6,-1.0,0.7586,-0.094307,-1.0,-1.0,0.026864999999999997,-0.3467,-0.66667,-0.72743,-0.99772,-1.0,-1
1,-0.92761,0.29577,-0.89789,0.5259,-0.9062,0.98446,-0.95242,0.99055,-0.9984200000000001,-0.6,0.9329700000000001,0.8729399999999999,-0.77247,-0.2,-0.66667,-0.079583,-0.31126,-0.75,-0.69134,-0.99674,-1.0,-1
-1,-0.9606600000000001,-0.27646,-0.35949000000000003,0.72424,-0.8133100000000001,0.8940899999999999,-0.96925,0.9792200000000001,-0.9878,-0.6,0.9407700000000001,-1.0,-0.89546,-0.2,-1.0,0.08793,-0.07085599999999999,0.0,-0.73305,-0.99785,-1.0,-1
-1,-0.9512200000000001,0.69522,-0.9717,0.67276,-0.95786,0.9954,-0.96626,0.99555,-0.99954,-0.6,0.80403,0.93922,-0.54979,-0.6,0.0,-0.29698,-0.69973,-0.77778,-0.61862,-0.9938600000000001,-1.0,-1
-1,-0.82847,0.40678000000000003,-0.96296,0.6339600000000001,-0.9681299999999999,0.99756,-0.98545,0.9985200000000001,-0.9999100000000001,-0.6,0.9730700000000001,0.84149,-0.8950299999999999,-0.6,-0.66667,-0.25259000000000004,-0.84504,-0.84615,-0.58195,-0.99185,-1.0,-1
-1,-0.9103,-0.0016394000000000003,-0.8164600000000001,0.97031,-0.99223,0.99839,-0.99965,0.99964,-0.99998,-0.6,0.9440200000000001,-1.0,-0.8883700000000001,-0.2,-1.0,-0.029979000000000002,-0.7479,-1.0,-0.67666,-0.9962700000000001,-1.0,1
-1,-0.84578,0.9403600000000001,-0.9996,0.99531,-0.99895,0.99975,-0.9998100000000001,0.9997299999999999,-1.0,-0.6,0.96454,-1.0,-0.88755,-0.6,-1.0,-0.050145999999999996,-0.78998,-0.84615,0.79304,0.32537,0.22971999999999998,-1
-1,-0.97325,-0.078033,-0.3678,0.70112,-0.76361,0.84314,-0.9505100000000001,0.96116,-0.9731700000000001,-0.6,0.68971,-1.0,-0.9010100000000001,-0.6,-1.0,-0.1595,0.055634,-0.33333,-0.80797,-0.99911,-1.0,-1
-1,-0.9527899999999999,0.66575,-0.963,0.74106,-0.9603299999999999,0.9948799999999999,-0.97715,0.99636,-0.99956,-0.6,0.8590700000000001,0.9550299999999999,-0.72091,0.2,-0.33333,-0.08554400000000001,-0.46939,-1.0,-0.5889800000000001,-0.9922700000000001,-1.0,-1
-1,-0.89299,0.7469600000000001,-0.9910200000000001,0.72363,-0.98582,0.9992200000000001,-0.9888,0.99921,-0.99998,-0.6,0.84762,0.9482,-0.12495999999999999,-0.6,-0.33333,0.74684,-0.46305,-0.6,-0.35727,-0.9668100000000001,-1.0,-1
-1,-0.92919,-0.21896,-0.69302,0.69529,-0.8960299999999999,0.97039,-0.9802799999999999,0.9931399999999999,-0.9980399999999999,-0.6,0.90991,-1.0,-0.87123,-1.0,-1.0,0.3413,-0.62253,-1.0,-0.7021,-0.9970600000000001,-1.0,1
-1,-0.9779700000000001,-0.17714000000000002,-0.15367,0.48601000000000005,-0.50105,0.5935199999999999,-0.8347600000000001,0.8418399999999999,-0.86536,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.21616,-0.2019,-0.5,-0.79596,-0.9989600000000001,-1.0,-1
-1,-0.8379200000000001,0.13575,-0.93155,0.58721,-0.9550200000000001,0.9958,-0.98388,0.9980399999999999,-0.99984,-0.6,0.80299,0.8338899999999999,-0.86064,-0.2,-0.66667,-0.08183,-0.72426,-0.55556,-0.5703699999999999,-0.99111,-1.0,-1
-1,-0.94178,0.43054,-0.9096,0.99213,-0.9978299999999999,0.9995799999999999,-0.9999100000000001,0.99971,-1.0,-0.6,0.9713,-1.0,-0.89405,0.2,-1.0,-0.25388,-0.37069,-0.75,-0.6933,-0.9968,-0.32924000000000003,-1
1,-0.96695,0.45566999999999996,-0.88094,0.73912,-0.92222,0.98067,-0.9720200000000001,0.99159,-0.9978799999999999,-0.6,0.8927,-1.0,-0.88055,-0.6,-1.0,0.0036652,-0.12304000000000001,-0.66667,-0.68782,-0.9966299999999999,-1.0,-1
1,-1.0,0.56979,-0.6662600000000001,0.17840999999999999,-0.13408,0.2343,0.26159,-0.30793000000000004,0.20976,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.10257000000000001,0.2384,0.33333,-0.93547,-0.9999100000000001,-1.0,-1
1,-0.88513,0.51622,-0.9700700000000001,0.99265,-0.99859,0.99974,-0.99982,0.99971,-1.0,-0.2,0.9081,-1.0,-0.86692,0.6,-1.0,-0.26503000000000004,-0.63926,-0.69231,-0.45227,-0.98055,-0.4783,-1
-1,-0.9889899999999999,0.9865799999999999,-0.99987,0.16498,-0.98816,0.9995799999999999,-0.3197,0.99111,-0.9998600000000001,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.21009,0.027706,0.33333,-0.91707,-0.9998600000000001,-1.0,-1
-1,-0.9811200000000001,0.4331,-0.7874800000000001,0.8265899999999999,-0.91194,0.9626600000000001,-0.9798899999999999,0.98969,-0.9955299999999999,-0.6,0.7752600000000001,-1.0,-0.8929,-0.6,-1.0,-0.14947,-0.17182999999999998,-0.5,-0.78327,-0.9987799999999999,-1.0,-1
-1,-0.9685299999999999,0.13054000000000002,-0.70005,0.41627,-0.72723,0.8933,-0.8611200000000001,0.9360299999999999,-0.9739200000000001,-0.6,0.85104,-1.0,-0.8678100000000001,-0.6,-1.0,-0.17125,-0.57216,-0.33333,-0.745,-0.99811,-1.0,-1
-1,-0.98269,0.11613,-0.53705,0.6504,-0.75258,0.85321,-0.9260700000000001,0.9482299999999999,-0.96799,-0.6,0.6867800000000001,-1.0,-0.86195,-0.6,-1.0,-0.14427,0.027706,-1.0,-0.80767,-0.9991,-1.0,-1
-1,-0.97482,-0.18537,-0.34596,0.7895399999999999,-0.84364,0.9025799999999999,-0.97908,0.9844,-0.98998,-0.6,0.83821,-1.0,-0.86735,-1.0,-1.0,-0.12395999999999999,-0.23190999999999998,-0.5,-0.81413,-0.99918,-1.0,-1
-1,-0.9638100000000001,0.26471,-0.8254600000000001,0.38292,-0.80125,0.9464299999999999,-0.87377,0.9599,-0.98877,-0.6,0.86564,0.55775,-0.89007,-1.0,-1.0,-0.7163,-0.41126999999999997,-1.0,-0.76078,-0.99841,-1.0,1
-1,-0.97325,0.32215,-0.77544,0.64046,-0.83855,0.93932,-0.9354600000000001,0.9712700000000001,-0.98879,-0.6,0.6582,-1.0,-0.8866799999999999,-1.0,-1.0,0.1272,-0.22501,-0.5,-0.80198,-0.9990399999999999,-1.0,-1
-1,-0.9449200000000001,0.30243000000000003,-0.88131,0.6258199999999999,-0.9133,0.9832,-0.96506,0.9918399999999999,-0.99841,-0.6,0.74042,0.57611,-0.7308600000000001,-0.6,-1.0,-0.25192,-0.58604,-0.71429,-0.6867300000000001,-0.9966,-1.0,-1
-1,-0.74822,0.9805200000000001,-0.9999399999999999,0.25535,-0.99802,0.99974,-0.966,0.99969,-1.0,-0.6,-1.0,0.88407,-0.20889000000000002,-1.0,0.66667,0.19305,-0.85245,-0.88235,-0.67281,-0.99613,0.40859,-1
1,0.9040799999999999,0.72326,-0.9993,0.8605700000000001,-0.99856,0.99975,-0.99971,0.9997299999999999,-1.0,-0.6,0.95473,0.9545399999999999,-0.84836,-0.2,-0.33333,1.0,-0.99134,-0.9523799999999999,0.51085,-0.3007,-0.8731700000000001,-1
-1,-0.9622299999999999,0.038375,-0.6288699999999999,0.92732,-0.9623,0.98375,-0.99785,0.9986299999999999,-0.9995,-0.6,0.68297,-1.0,-0.89635,-1.0,-1.0,0.1008,0.14388,-1.0,-0.7952100000000001,-0.99895,-1.0,-1
-1,-0.98269,0.20511,-0.5836899999999999,0.26871,-0.48153,0.69179,-0.63779,0.74732,-0.84298,-0.6,0.64107,-1.0,-0.8828,-1.0,-1.0,-0.32182,0.12588,0.33333,-0.8276399999999999,-0.9993200000000001,-1.0,-1
1,-0.9480700000000001,0.6955899999999999,-0.97765,0.80612,-0.97967,0.99813,-0.99049,0.99879,-0.99992,-0.6,0.87244,-1.0,-0.90084,-0.6,-0.66667,-0.075521,-0.38316,-1.0,-0.48904,-0.98451,-1.0,-1
-1,-0.98269,0.5293100000000001,-0.8565299999999999,0.40310999999999997,-0.7532800000000001,0.9144100000000001,-0.76251,0.90341,-0.9650299999999999,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.17377,-0.33453,-0.2,-0.7231,-0.9976200000000001,-1.0,-1
-1,-0.93706,0.5291600000000001,-0.94121,0.6893100000000001,-0.94671,0.99234,-0.9737,0.99536,-0.99935,-0.6,0.8749100000000001,0.79059,-0.81585,-0.2,-0.66667,-0.31708000000000003,-0.42923,-1.0,-0.61622,-0.99375,-1.0,-1
-1,-0.98269,-0.035327,-0.28642,0.46801000000000004,-0.50467,0.61301,-0.80694,0.82285,-0.85535,-0.6,0.6157600000000001,-1.0,-0.8800100000000001,-0.6,-1.0,0.072089,0.4653,-0.33333,-0.7954100000000001,-0.99895,-1.0,-1
-1,-0.9716799999999999,0.9532799999999999,-0.99882,0.28105,-0.98088,0.9991899999999999,-0.77255,0.9941399999999999,-0.99982,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.43062,-0.022363,-0.5,-0.65793,-0.99559,-1.0,-1
-1,-0.97954,0.60553,-0.90371,0.025072,-0.67581,0.90971,-0.38904,0.80047,-0.94196,-0.6,-1.0,-1.0,-0.05901,-1.0,-1.0,-0.022586000000000002,0.19376,0.33333,-0.85672,-0.99956,-1.0,-1
-1,-0.7859999999999999,-0.089414,-0.90635,0.8027,-0.9763200000000001,0.99756,-0.99661,0.99934,-0.9999600000000001,-0.6,0.89344,-1.0,-0.88161,1.0,-1.0,-0.12225,-0.8489,-1.0,-0.5496300000000001,-0.98969,-1.0,1
